Incident energy;
Incident energy;
Incident energy;?(E)
2548000.0;6.786053E-5
2550000.0;6.989406E-5
2552000.0;7.192759E-5
2554000.0;7.396112E-5
2556000.0;7.599465E-5
2562000.0;8.209524E-5
2564000.0;8.412877E-5
2566000.0;8.61623E-5
2570000.0;9.022936E-5
2590000.0;1.105647E-4
2600000.0;1.207323E-4
2605000.0;1.258161E-4
2610000.0;1.308999E-4
2615000.0;1.359838E-4
2620000.0;1.410676E-4
2630000.0;1.512352E-4
2635000.0;1.563191E-4
2640000.0;1.614029E-4
2645000.0;1.664867E-4
2650000.0;1.715705E-4
2655000.0;1.766544E-4
2660000.0;1.817382E-4
2665000.0;1.86822E-4
2670000.0;1.919058E-4
2675000.0;1.969896E-4
2680000.0;2.020735E-4
2685000.0;2.071573E-4
2695000.0;2.173249E-4
2700000.0;2.224088E-4
2705000.0;2.274926E-4
2715000.0;2.376602E-4
2725000.0;2.478279E-4
2735000.0;2.579955E-4
2740000.0;2.630794E-4
2745000.0;2.681632E-4
2750000.0;2.73247E-4
2755000.0;2.873104E-4
2765000.0;3.154371E-4
2770000.0;3.295005E-4
2780000.0;3.576273E-4
2785000.0;3.716907E-4
2790000.0;3.85754E-4
2795000.0;3.998174E-4
2800000.0;4.138808E-4
2805000.0;4.279442E-4
2810000.0;4.420075E-4
2825000.0;4.841977E-4
2837037.0;5.180539E-4
2845000.0;5.404512E-4
2850000.0;5.545146E-4
2855000.0;5.68578E-4
2860000.0;5.826413E-4
2865000.0;5.967047E-4
2870000.0;6.107681E-4
2875000.0;6.248315E-4
2880000.0;6.388948E-4
2885000.0;6.529582E-4
2890000.0;6.670216E-4
2895000.0;6.81085E-4
2900000.0;6.951484E-4
2905000.0;7.092117E-4
2910000.0;7.232751E-4
2915000.0;7.373385E-4
2918377.0;7.468369E-4
2918378.0;7.46841E-4
2920000.0;7.534297E-4
2925000.0;7.737402E-4
2930000.0;7.940507E-4
2935000.0;8.143613E-4
2940000.0;8.346718E-4
2945000.0;8.549823E-4
2950000.0;8.752928E-4
2955000.0;8.956033E-4
2965000.0;9.362244E-4
2970000.0;9.565349E-4
2980000.0;9.971559E-4
2985000.0;0.001017466
2995000.0;0.001058087
3000000.0;0.001078398
3005000.0;0.001114902
3010000.0;0.001151406
3015000.0;0.00118791
3020000.0;0.001224414
3025000.0;0.001260918
3030000.0;0.001297422
3045000.0;0.001406934
3050000.0;0.001443438
3055000.0;0.001479942
3060000.0;0.001516446
3070000.0;0.001589455
3085000.0;0.001698967
3092544.0;0.001754044
3092545.0;0.001754051
3095000.0;0.001771975
3100000.0;0.001808479
3105000.0;0.001844983
3110000.0;0.001881487
3116300.0;0.001927482
3116301.0;0.001927489
3120000.0;0.001954495
3125000.0;0.001990999
3130000.0;0.002027503
3135000.0;0.002064007
3140000.0;0.002100511
3145000.0;0.002137015
3150000.0;0.002173519
3155000.0;0.002210023
3160000.0;0.002246527
3165000.0;0.002283031
3170000.0;0.002319535
3175000.0;0.002356039
3185000.0;0.002429047
3190000.0;0.002465552
