Incident energy;
Incident energy;
Incident energy;?(E)
7077.95;2.13013E-11
7125.438;2.14678E-11
7172.925;2.16342E-11
7267.9;2.1967E-11
7379.35;2.23576E-11
7490.8;2.27482E-11
7602.25;2.31388E-11
7657.975;2.33341E-11
7713.7;2.35294E-11
7788.0;2.37898E-11
7862.3;2.40502E-11
7916.23;2.42392E-11
7970.159;2.44282E-11
8078.018;2.48063E-11
8185.877;2.51843E-11
8239.807;2.53733E-11
8293.736;2.55623E-11
8401.595;2.59403E-11
8455.525;2.61293E-11
8509.454;2.63183E-11
8617.313;2.66963E-11
8725.171;2.70743E-11
8802.295;2.73446E-11
8879.418;2.76149E-11
8956.541;2.78852E-11
9033.664;2.81555E-11
9110.788;2.84258E-11
9187.911;2.86961E-11
9265.034;2.89664E-11
9342.157;2.92367E-11
9368.401;2.93286E-11
9381.523;2.93746E-11
9394.644;2.94206E-11
9407.766;2.94666E-11
9414.327;2.94896E-11
9420.888;2.95126E-11
9427.449;2.95356E-11
9434.01;2.95586E-11
9437.291;2.95701E-11
9440.571;2.95816E-11
9443.851;2.95931E-11
9447.131;2.96046E-11
9449.274;2.96121E-11
9451.416;2.96196E-11
9453.291;2.96262E-11
9455.165;2.96327E-11
9457.04;2.96393E-11
9458.914;2.96459E-11
9459.852;2.96492E-11
9460.789;2.96524E-11
9461.726;2.96557E-11
9462.663;2.9659E-11
9463.601;2.96623E-11
9464.538;2.96656E-11
9465.475;2.96689E-11
9466.412;2.96721E-11
9467.216;2.9675E-11
9467.618;2.96764E-11
9468.019;2.96778E-11
9468.421;2.96792E-11
9468.823;2.96806E-11
9469.225;2.9682E-11
9469.626;2.96834E-11
9470.028;2.96848E-11
9470.43;2.96862E-11
9470.832;2.96876E-11
9471.233;2.9689E-11
9471.635;2.96905E-11
9471.836;2.96912E-11
9472.036;2.96919E-11
9472.237;2.96926E-11
9472.438;2.96933E-11
9472.839;2.96947E-11
9473.057;2.96954E-11
9473.275;2.96962E-11
9473.71;2.96977E-11
9474.145;2.96992E-11
9474.58;2.97008E-11
9475.015;2.97023E-11
9475.45;2.97038E-11
9476.32;2.97069E-11
9477.191;2.97099E-11
9478.061;2.9713E-11
9478.755;2.97154E-11
9479.102;2.97166E-11
9479.449;2.97178E-11
9480.0;2.97198E-11
9480.622;2.97219E-11
9481.243;2.97241E-11
9481.941;2.97266E-11
9482.638;2.9729E-11
9483.969;2.97337E-11
9484.635;2.9736E-11
9484.968;2.97372E-11
9485.3;2.97383E-11
9485.617;2.97395E-11
9485.934;2.97406E-11
9486.251;2.97417E-11
9486.568;2.97428E-11
9486.885;2.97439E-11
9487.202;2.9745E-11
9487.519;2.97461E-11
9487.836;2.97472E-11
9488.153;2.97483E-11
9488.47;2.97495E-11
9488.787;2.97506E-11
9489.104;2.97517E-11
9489.421;2.97528E-11
9489.738;2.97539E-11
9490.055;2.9755E-11
9490.371;2.97561E-11
9490.673;2.97572E-11
9490.974;2.97582E-11
9491.275;2.97593E-11
9491.576;2.97603E-11
9492.178;2.97624E-11
9492.78;2.97646E-11
9493.383;2.97667E-11
9493.985;2.97688E-11
9494.587;2.97709E-11
9495.189;2.9773E-11
9495.792;2.97751E-11
9496.394;2.97772E-11
9497.598;2.97814E-11
9498.802;2.97857E-11
9500.006;2.97899E-11
9500.926;2.97931E-11
9501.845;2.97963E-11
9503.683;2.98028E-11
9505.521;2.98092E-11
9507.359;2.98157E-11
9509.198;2.98221E-11
9511.036;2.98285E-11
9512.874;2.9835E-11
9514.712;2.98414E-11
9518.389;2.98543E-11
9522.065;2.98672E-11
9525.741;2.98801E-11
9529.417;2.9893E-11
9536.01;2.99161E-11
9542.602;2.99392E-11
9549.194;2.99623E-11
9555.786;2.99854E-11
9568.971;3.00316E-11
9582.155;3.00778E-11
9608.524;3.01702E-11
9634.893;3.02626E-11
9687.631;3.04474E-11
9740.368;3.06323E-11
9870.184;3.10872E-11
10000.0;3.15422E-11
10202.46;3.22518E-11
10303.69;3.26065E-11
10404.91;3.29613E-11
