Incident energy;
Incident energy;
Incident energy;?(E)
4678911.0;2.250059E-6
4678912.0;2.25008E-6
4680000.0;2.272799E-6
4700000.0;2.690423E-6
4730000.0;3.31686E-6
4740000.0;3.525673E-6
4750000.0;3.734485E-6
4751217.0;3.770869E-6
4751218.0;3.770899E-6
4760000.0;4.03345E-6
4770000.0;4.332414E-6
4780000.0;4.631379E-6
4790000.0;4.930343E-6
4800000.0;5.229308E-6
4816437.0;5.720716E-6
4816438.0;5.720757E-6
4820000.0;5.869552E-6
4830000.0;6.287278E-6
4840000.0;6.705005E-6
4850000.0;7.122731E-6
4870000.0;7.958184E-6
4880000.0;8.375911E-6
4900000.0;9.211363E-6
4910000.0;9.62909E-6
4940000.0;1.088227E-5
4950000.0;1.13E-5
4960000.0;1.171772E-5
4970000.0;1.213545E-5
4980000.0;1.255317E-5
4990000.0;1.29709E-5
4991579.0;1.303686E-5
5000000.0;1.338863E-5
5010000.0;1.578521E-5
5030000.0;2.057839E-5
5050000.0;2.537156E-5
5070000.0;3.016473E-5
5090000.0;3.495791E-5
5100000.0;3.735449E-5
5122547.0;4.275808E-5
5122548.0;4.275832E-5
5130000.0;4.454426E-5
5150000.0;4.933742E-5
5162467.0;5.232525E-5
5162468.0;5.232556E-5
5180000.0;5.780977E-5
5200000.0;6.406601E-5
5203278.0;6.509141E-5
5210000.0;6.739191E-5
5220000.0;7.081426E-5
5230000.0;7.423661E-5
5240000.0;7.765895E-5
5250000.0;8.10813E-5
5260000.0;8.388137E-5
5270000.0;8.668144E-5
5290000.0;9.228159E-5
5300000.0;9.508166E-5
5320000.0;1.006818E-4
5330000.0;1.034819E-4
5349061.0;1.088191E-4
5349062.0;1.088194E-4
5350000.0;1.09082E-4
5370000.0;1.146822E-4
5390000.0;1.202823E-4
5400000.0;1.230824E-4
5420000.0;1.286825E-4
5430000.0;1.314827E-4
5440000.0;1.342827E-4
5444397.0;1.355139E-4
5451917.0;1.376195E-4
5470000.0;1.426829E-4
5490000.0;1.48283E-4
5500000.0;1.510831E-4
5502126.0;1.563039E-4
5502127.0;1.563063E-4
5510000.0;1.756399E-4
5518102.0;1.955357E-4
5550000.0;2.738667E-4
5560000.0;2.984234E-4
5570000.0;3.229801E-4
5580000.0;3.475368E-4
5589162.0;3.700357E-4
5589163.0;3.700382E-4
5600000.0;3.966502E-4
5610000.0;4.21207E-4
5622515.0;4.519397E-4
5622516.0;4.519422E-4
5635898.0;4.84804E-4
5641707.0;4.990689E-4
5641708.0;4.990714E-4
5660000.0;5.439905E-4
5690000.0;6.176607E-4
5700000.0;6.422174E-4
5705402.0;6.55483E-4
5705403.0;6.554854E-4
5740000.0;7.404443E-4
5750000.0;7.65001E-4
5758205.0;7.890125E-4
5758206.0;7.890154E-4
5760000.0;7.942654E-4
5780000.0;8.527944E-4
5797884.0;9.051309E-4
5797885.0;9.051339E-4
5800000.0;9.113233E-4
5810000.0;9.405877E-4
5824337.0;9.825442E-4
5824338.0;9.825471E-4
5830000.0;9.991167E-4
5840000.0;0.001028381
