Incident energy;
Incident energy;
Incident energy;?(E)
3095380.0;1.03397E-10
3095770.0;1.03839E-10
3096160.0;1.04281E-10
3096940.0;1.05164E-10
3097720.0;1.06048E-10
3098110.0;1.06489E-10
3098890.0;1.07373E-10
3100060.0;1.08698E-10
3101300.0;1.10103E-10
3101630.0;1.10477E-10
3102020.0;1.10918E-10
3102410.0;1.1136E-10
3102800.0;1.11802E-10
3103190.0;1.12244E-10
3103970.0;1.13127E-10
3104360.0;1.13569E-10
3104750.0;1.14011E-10
3105930.0;1.15347E-10
3106320.0;1.15789E-10
3107100.0;1.16672E-10
3107890.0;1.17567E-10
3108570.0;1.18338E-10
3109450.0;1.19334E-10
3109850.0;1.19787E-10
3110240.0;1.20229E-10
3110630.0;1.20671E-10
3111020.0;1.21113E-10
3112200.0;1.22449E-10
3113380.0;1.23786E-10
3114560.0;1.25123E-10
3115870.0;1.26606E-10
3116530.0;1.27354E-10
3117310.0;1.28238E-10
3118100.0;1.29132E-10
3118490.0;1.29574E-10
3118890.0;1.30027E-10
3119680.0;1.30922E-10
3120070.0;1.31364E-10
3120460.0;1.31806E-10
3121250.0;1.327E-10
3121650.0;1.33154E-10
3122830.0;1.3449E-10
3123190.0;1.34898E-10
3123230.0;1.34943E-10
3124020.0;1.35838E-10
3124410.0;1.3628E-10
3125000.0;1.36948E-10
3125200.0;1.37175E-10
3125600.0;1.37628E-10
3125990.0;1.3807E-10
3126780.0;1.38964E-10
3127970.0;1.40312E-10
3128370.0;1.40765E-10
3129160.0;1.4166E-10
3129950.0;1.42555E-10
3130350.0;1.43008E-10
3130740.0;1.4345E-10
3131530.0;1.44345E-10
3131930.0;1.44798E-10
3132330.0;1.45251E-10
3132720.0;1.45693E-10
3133910.0;1.47041E-10
3134710.0;1.47947E-10
3135100.0;1.48389E-10
3135500.0;1.48842E-10
3136300.0;1.49748E-10
3136690.0;1.5019E-10
3137090.0;1.50643E-10
3137490.0;1.51096E-10
3137920.0;1.51583E-10
3138280.0;1.51991E-10
3138680.0;1.52444E-10
3139080.0;1.52897E-10
3139870.0;1.53792E-10
3140270.0;1.54245E-10
3141470.0;1.55604E-10
3141870.0;1.56057E-10
3142260.0;1.56499E-10
3142660.0;1.56952E-10
3144660.0;1.59217E-10
3145050.0;1.59659E-10
3146250.0;1.61018E-10
3146650.0;1.61472E-10
3147850.0;1.62831E-10
3148650.0;1.63737E-10
3149050.0;1.6419E-10
3149850.0;1.65096E-10
3150650.0;1.66002E-10
3152250.0;1.67815E-10
3152650.0;1.68268E-10
3152750.0;1.68381E-10
3153050.0;1.68721E-10
3153850.0;1.69627E-10
3155050.0;1.70986E-10
3155450.0;1.71439E-10
3155850.0;1.71893E-10
3156660.0;1.7281E-10
3157460.0;1.73716E-10
3158260.0;1.74622E-10
3159060.0;1.75529E-10
3159870.0;1.76446E-10
3160210.0;1.76831E-10
3161070.0;1.77805E-10
3162680.0;1.79629E-10
3163890.0;1.81E-10
3164690.0;1.81906E-10
3165100.0;1.8237E-10
3167920.0;1.85564E-10
3168730.0;1.86482E-10
3169530.0;1.87388E-10
3170340.0;1.88306E-10
3170740.0;1.88759E-10
3171150.0;1.89223E-10
3171550.0;1.89676E-10
3172360.0;1.90594E-10
3172760.0;1.91047E-10
3173170.0;1.91511E-10
3173570.0;1.91964E-10
3174380.0;1.92882E-10
3174790.0;1.93346E-10
3176000.0;1.94717E-10
3176300.0;1.95057E-10
3176375.0;1.95142E-10
3177620.0;1.96552E-10
3179240.0;1.98387E-10
3179286.0;1.98439E-10
3179287.0;1.9844E-10
3179300.0;1.98455E-10
3179600.0;1.98795E-10
3179650.0;1.98851E-10
3180860.0;2.00222E-10
3180972.0;2.00349E-10
3180973.0;2.0035E-10
3181270.0;2.00786E-10
3181680.0;2.01388E-10
3182080.0;2.01975E-10
3182730.0;2.0293E-10
3182890.0;2.03165E-10
3183300.0;2.03767E-10
3183710.0;2.04369E-10
3184130.0;2.04986E-10
3184131.0;2.04987E-10
3185740.0;2.0815E-10
3186150.0;2.08956E-10
3187370.0;2.11355E-10
3188180.0;2.12947E-10
3189000.0;2.1456E-10
3189400.0;2.15346E-10
3190220.0;2.16958E-10
3190630.0;2.17764E-10
3191030.0;2.18551E-10
3191440.0;2.19357E-10
3191850.0;2.20163E-10
3192670.0;2.21775E-10
3193070.0;2.22561E-10
3193480.0;2.23367E-10
3194300.0;2.2498E-10
3195520.0;2.27378E-10
3195930.0;2.28184E-10
3196340.0;2.2899E-10
3197570.0;2.31409E-10
3197880.0;2.32018E-10
3198800.0;2.33827E-10
3200000.0;2.36186E-10
3200020.0;2.36205E-10
3202480.0;2.38493E-10
3202890.0;2.38874E-10
3203300.0;2.39255E-10
3204120.0;2.40018E-10
3204940.0;2.40781E-10
3205760.0;2.41543E-10
3207410.0;2.43078E-10
3207820.0;2.43459E-10
3210700.0;2.46138E-10
3211520.0;2.46901E-10
3211930.0;2.47282E-10
3212750.0;2.48045E-10
3213140.0;2.48407E-10
3213170.0;2.48435E-10
