Incident energy;
Incident energy;
Incident energy;?(E)
22.7505;270.6412
22.76732;261.1781
22.78413;247.0672
22.80095;229.1801
22.81776;208.597
22.83947;179.8302
22.86118;150.711
22.88289;123.1365
22.9046;98.4403
22.92464;78.84013
22.93466;70.26094
22.94468;62.48936
22.9547;55.50045
22.96472;49.25713
22.97474;43.71334
22.98476;38.81698
22.99478;34.51255
23.0048;30.74333
23.01482;27.45324
23.02484;24.58823
23.03486;22.09732
23.04488;19.93331
23.0549;18.05321
23.06491;16.41989
23.0741;15.10653
23.08328;13.94845
23.10165;12.01321
23.12002;10.47954
23.13839;9.246692
23.15676;8.240451
23.17513;7.406664
23.1935;6.705914
23.21187;6.109405
23.23024;5.595908
23.24861;5.149569
23.28535;4.412971
23.32209;3.832019
23.35882;3.364113
23.39556;2.980491
23.4323;2.661478
23.46904;2.3929
23.50578;2.164387
23.54252;1.968205
23.57926;1.79846
23.616;1.650578
23.65273;1.520974
23.72621;1.305402
23.79968;1.134618
23.87316;0.9970503
23.94663;0.8846542
24.02011;0.7914178
24.09359;0.7129838
24.16707;0.646324
24.24054;0.5892722
24.31402;0.5401031
24.38749;0.4974502
24.53444;0.4274796
24.6814;0.3729159
24.82835;0.3295398
24.9753;0.2945111
25.12225;0.265991
25.32265;0.2346298
25.52304;0.2095687
25.72343;0.1894089
25.92382;0.1729677
26.12421;0.1593951
26.3246;0.148075
26.52499;0.1385842
26.72538;0.130761
27.12616;0.1179409
27.52694;0.1085437
27.92772;0.1017802
28.3285;0.09726283
28.54225;0.09591099
28.756;0.09579607
28.96975;0.09787176
29.10335;0.1018708
29.17015;0.1057094
29.23694;0.1120591
29.27034;0.1168274
29.30374;0.1232455
29.33714;0.1319689
29.37054;0.1438415
29.40394;0.1598454
29.43734;0.1809437
29.47074;0.2077904
29.50413;0.2403142
29.57982;0.3264611
29.61766;0.3663123
29.6555;0.3953051
29.67775;0.404922
29.7;0.4080958
29.72068;0.4050577
29.74136;0.3964444
29.76204;0.3827985
29.78271;0.3649566
29.82406;0.3208335
29.86541;0.2727507
29.91317;0.2216492
29.93705;0.1998614
29.96092;0.1810314
29.9848;0.1651223
30.00867;0.1519391
30.03255;0.1411539
30.05642;0.1324153
30.0803;0.1253581
30.10418;0.1196605
30.15193;0.1112758
30.19968;0.1055967
30.24743;0.1015986
30.36204;0.09575811
30.47665;0.09261067
30.70586;0.08964587
31.01147;0.08857767
31.5845;0.08992611
32.15753;0.09390571
32.73056;0.1003761
33.30359;0.1097684
33.59011;0.1155584
33.87662;0.1226691
34.16314;0.1311236
34.44965;0.1411912
34.73617;0.1532443
35.02268;0.1677767
35.3092;0.1854564
35.59571;0.2071995
35.84403;0.2303167
36.09234;0.2585062
36.34065;0.2929566
36.58896;0.3368572
36.71312;0.3632467
36.83728;0.3932981
36.96144;0.4277196
37.08559;0.467398
37.20975;0.5134701
37.3339;0.5673808
37.45806;0.6310076
37.58221;0.706679
37.69682;0.7898577
37.81142;0.8895644
37.92603;1.011073
